source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
18161561269840768,39.96521855589572,0.03719765305740374,5.580437850496951,0.031024259454344547,246.46992643526397,0.07984465408846182,-107.18311833891298,0.06613308859518353,-1.834030801592684,0.6193483431112174,19.50212431875003,0.03764272011944954,11.728789,12.686516,10.771701
152451414656258560,65.9796503860737,0.051404762060754484,27.822370094806207,0.028323618375747508,-16.01958598343547,0.1147593054469874,-40.95180425300765,0.07758473647648319,38.22880416507603,0.9121540456828944,19.506931277319488,0.05260508903928942,10.508432,11.189048,9.74124
223787797787973120,57.00464407375766,0.03540833185551897,38.34429274619644,0.020975936113723424,-64.72961828778985,0.09476182535270367,12.17237169447958,0.06373746209843101,-28.901161784408686,0.23165717881912842,19.51521845839095,0.0427619050591312,8.23391,8.58092,7.758838
161788841059992960,73.73437882665296,0.10730629601030699,34.168480935379236,0.07721585781895095,-57.467373584476775,0.20209204780208403,-63.92567965283602,0.1256737958688586,-15.769661242966945,0.24274303284026003,19.51804239508451,0.12041074692495168,9.457328,9.952966,8.829298
3373723237944913280,92.42436906468535,0.04081083638549784,19.0921417720207,0.040188269040832655,-31.67695877912269,0.07856530079912094,-170.3748197043783,0.06646550915162451,-34.3620400338839,0.42062838368660865,19.524241617855086,0.050336054494792073,9.622684,10.1335125,8.99201
159406203659121152,69.83384865346657,0.04492105734035568,30.684973079227955,0.033148644119354254,68.7563202515417,0.11635429221271038,71.32601006695486,0.08294144585069073,19.832670093878352,0.6013794874990159,19.525617398538333,0.04351485599036465,10.458718,11.115555,9.709462
101478536628185600,37.28144723120243,0.037520047700703045,22.867184952355288,0.0301298715204589,181.56462612405764,0.08937972982794572,-210.16319148210997,0.07209454940026672,49.2563285016646,1.4783235306767495,19.527390622637064,0.03773370637325753,9.172099,9.628874,8.586899
144121235389832704,67.40472443907966,0.04207852280021173,19.63926387212327,0.023717265724148416,-45.47540739906804,0.09391374623852572,-59.69514101348284,0.06861248775940446,-19.366132660925487,0.23658969454928505,19.532155640167332,0.043078429476659255,9.135608,9.567997,8.573743
89648272549506176,39.43558960884722,0.04008327486008737,23.231713900282163,0.02754450500995005,316.1069237147493,0.06916648525982713,82.89912042123788,0.060734288285553675,46.41958961478785,0.9594941774300455,19.53264851140793,0.041159061637571756,11.627076,12.538038,10.708534
3311151229500925952,66.05245108754707,0.415919089824256,14.758158115965022,0.3541185896120202,112.26745820735891,1.1733618327046973,-10.565520945493576,1.0163550097398222,41.24052871495005,0.21400047605416445,19.537117061355413,0.5034665554797033,7.4278135,7.7478538,6.953899
144130516816579200,67.57531434397924,0.09378174016162037,19.840417694471512,0.04532179942451067,88.96116473440944,0.2362765274377594,-26.424681482212073,0.13246844027613655,39.752434177784295,0.33248003943937654,19.537555457003098,0.1162521273641772,6.9647703,7.2346716,6.584365
